#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1992-10-01 to 2022-10-01
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 526: Hogg Pass, OR
#	SNOTEL 733: Santiam Jct., OR
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1992-10-01 to 2022-10-01
#
# As of: Oct 6, 2022 2:33:27 PM GMT-08:00
#
Station Name,Year,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Santiam Jct.,1995,23,17.5,12.4,8.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1995,24,17.5,12.0,8.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1995,25,17.4,11.9,8.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1995,26,17.6,11.7,8.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0
Santiam Jct.,1995,27,17.7,11.6,8.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0
Santiam Jct.,1995,28,18.1,11.6,8.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0
Santiam Jct.,1995,29,18.8,,7.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7
Santiam Jct.,1995,30,18.0,,7.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3
Santiam Jct.,1995,31,18.0,,6.4,,0.0,,0.0,0.0,,0.0,,0.4
Santiam Jct.,1996,01,0.1,13.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Santiam Jct.,1996,02,0.0,13.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Santiam Jct.,1996,03,0.0,13.1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Santiam Jct.,1996,04,0.0,13.7,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
Santiam Jct.,1996,05,0.0,13.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.8
Santiam Jct.,1996,06,0.0,13.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.0
Santiam Jct.,1996,07,0.0,14.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.8
Santiam Jct.,1996,08,0.0,13.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.6
Santiam Jct.,1996,09,0.0,12.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.5
Santiam Jct.,1996,10,0.0,11.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.9
Santiam Jct.,1996,11,0.0,11.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.6
Santiam Jct.,1996,12,0.0,11.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.1
Santiam Jct.,1996,13,0.0,11.0,8.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4
Santiam Jct.,1996,14,0.0,10.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4
Santiam Jct.,1996,15,0.2,10.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.4
Santiam Jct.,1996,16,0.2,9.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.4
Santiam Jct.,1996,17,0.5,9.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.3
Santiam Jct.,1996,18,0.9,9.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,12.2
Santiam Jct.,1996,19,2.0,8.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0,12.2
Santiam Jct.,1996,20,3.4,8.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,12.4
Santiam Jct.,1996,21,5.8,9.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.2,13.4
Santiam Jct.,1996,22,6.7,9.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.1,13.9
Santiam Jct.,1996,23,7.1,9.7,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.3,2.9,14.3
Santiam Jct.,1996,24,8.6,11.4,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.1,2.9,15.6
Santiam Jct.,1996,25,9.4,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8,16.3
Santiam Jct.,1996,26,9.9,12.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,16.4
Santiam Jct.,1996,27,10.2,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.8,15.7
Santiam Jct.,1996,28,11.7,11.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.5,15.9
Santiam Jct.,1996,29,12.8,11.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,3.1,16.5
Santiam Jct.,1996,30,12.8,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1,15.9
Santiam Jct.,1996,31,13.1,,0.0,,0.0,,0.0,0.0,,0.3,,15.5
Santiam Jct.,1997,01,15.1,16.6,17.8,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,02,14.5,15.5,19.3,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,03,14.6,15.2,20.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,04,14.8,15.1,20.6,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,05,14.6,14.9,20.9,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,06,14.5,14.9,20.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,07,14.8,14.9,21.7,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1997,08,14.8,14.9,21.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Santiam Jct.,1997,09,14.8,14.9,21.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Santiam Jct.,1997,10,14.8,14.9,20.6,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1997,11,14.8,14.6,20.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1997,12,14.8,15.1,20.6,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1997,13,14.8,15.4,21.4,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1997,14,14.0,15.4,21.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Santiam Jct.,1997,15,14.0,15.5,21.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Santiam Jct.,1997,16,13.6,15.6,20.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Santiam Jct.,1997,17,14.3,15.7,20.3,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Santiam Jct.,1997,18,14.5,16.1,20.2,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Santiam Jct.,1997,19,14.4,16.9,19.9,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Santiam Jct.,1997,20,14.4,17.3,19.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Santiam Jct.,1997,21,14.3,17.3,18.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,1997,22,14.6,17.3,18.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,1997,23,14.6,17.3,18.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,1997,24,14.8,17.3,18.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Santiam Jct.,1997,25,15.1,17.3,17.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Santiam Jct.,1997,26,15.1,17.3,17.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Santiam Jct.,1997,27,15.1,17.5,17.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Santiam Jct.,1997,28,15.9,17.8,17.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Santiam Jct.,1997,29,15.9,,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Santiam Jct.,1997,30,15.9,,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Santiam Jct.,1997,31,17.1,,16.7,,0.0,,0.0,0.0,,0.0,,3.7
Santiam Jct.,1998,01,3.7,9.2,12.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
Santiam Jct.,1998,02,4.3,9.4,11.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Santiam Jct.,1998,03,4.5,9.4,12.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Santiam Jct.,1998,04,5.0,8.9,12.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
Santiam Jct.,1998,05,5.1,8.6,12.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Santiam Jct.,1998,06,5.6,8.6,12.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Santiam Jct.,1998,07,6.5,7.8,12.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Santiam Jct.,1998,08,6.6,7.6,12.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.3
Santiam Jct.,1998,09,6.6,7.8,13.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.4
Santiam Jct.,1998,10,6.6,8.0,13.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.6
Santiam Jct.,1998,11,6.8,8.0,13.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.8
Santiam Jct.,1998,12,8.0,8.2,12.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.6
Santiam Jct.,1998,13,8.8,8.3,11.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.4
Santiam Jct.,1998,14,9.4,8.5,11.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.4
Santiam Jct.,1998,15,9.8,8.7,10.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.2
Santiam Jct.,1998,16,9.8,8.8,10.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.2
Santiam Jct.,1998,17,10.2,8.8,10.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.1
Santiam Jct.,1998,18,9.4,8.9,9.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.0
Santiam Jct.,1998,19,9.1,9.2,9.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.8
Santiam Jct.,1998,20,9.3,9.0,8.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.3
Santiam Jct.,1998,21,9.4,9.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.1
Santiam Jct.,1998,22,9.9,11.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.1
Santiam Jct.,1998,23,10.0,11.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,8.1
Santiam Jct.,1998,24,10.3,11.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.0
Santiam Jct.,1998,25,10.4,11.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.4
Santiam Jct.,1998,26,10.5,11.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.8
Santiam Jct.,1998,27,10.2,11.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,11.2
Santiam Jct.,1998,28,10.0,11.8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,12.0
Santiam Jct.,1998,29,9.6,,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,14.4
Santiam Jct.,1998,30,9.3,,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,13.9
Santiam Jct.,1998,31,9.3,,5.6,,0.0,,0.0,0.0,,0.0,,13.6
Santiam Jct.,1999,01,13.6,21.7,34.4,34.8,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,1999,02,13.6,22.1,34.6,35.1,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Santiam Jct.,1999,03,13.4,23.2,34.7,35.4,16.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Santiam Jct.,1999,04,13.4,23.5,35.6,35.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Santiam Jct.,1999,05,13.0,24.1,35.8,36.2,17.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Santiam Jct.,1999,06,12.8,24.8,36.1,35.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Santiam Jct.,1999,07,12.6,26.6,35.9,35.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Santiam Jct.,1999,08,12.5,27.6,36.1,35.4,16.9,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Santiam Jct.,1999,09,12.5,28.2,36.4,35.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Santiam Jct.,1999,10,12.5,28.4,36.4,35.8,16.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Santiam Jct.,1999,11,12.9,28.7,36.5,35.7,16.2,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,1999,12,13.1,28.8,36.5,34.7,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,1999,13,13.4,28.9,37.2,34.1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Santiam Jct.,1999,14,13.5,29.0,36.7,33.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2
Santiam Jct.,1999,15,14.3,29.0,36.4,33.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Santiam Jct.,1999,16,14.9,29.4,36.1,31.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Santiam Jct.,1999,17,15.6,30.1,36.3,29.6,11.3,0.0,0.0,0.0,0.0,0.0,0.1,5.9
Santiam Jct.,1999,18,16.3,30.7,36.2,27.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.7
Santiam Jct.,1999,19,16.8,31.7,35.4,26.7,9.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Santiam Jct.,1999,20,17.3,32.2,34.6,26.2,7.3,0.0,0.0,0.0,0.0,0.0,0.2,5.3
Santiam Jct.,1999,21,18.2,32.6,33.5,25.2,5.8,0.0,0.0,0.0,0.0,0.0,0.2,5.1
Santiam Jct.,1999,22,19.5,32.9,32.8,24.6,3.7,0.0,0.0,0.0,0.0,0.0,1.0,5.1
Santiam Jct.,1999,23,20.5,34.4,32.6,23.5,1.1,0.0,0.0,0.0,0.0,0.0,1.1,4.9
Santiam Jct.,1999,24,20.5,34.3,32.2,22.3,0.7,0.0,0.0,0.0,0.0,0.0,1.3,4.9
Santiam Jct.,1999,25,20.7,34.1,31.5,20.9,0.7,0.0,0.0,0.0,0.0,0.0,1.5,4.7
Santiam Jct.,1999,26,20.6,34.4,31.4,19.8,0.6,0.0,0.0,0.0,0.0,0.0,0.2,4.6
Santiam Jct.,1999,27,20.4,34.7,32.3,19.2,0.6,0.0,0.0,0.0,0.0,0.0,0.1,4.5
Santiam Jct.,1999,28,20.9,34.9,32.7,19.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.6
Santiam Jct.,1999,29,21.6,,33.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Santiam Jct.,1999,30,21.6,,34.6,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.1
Santiam Jct.,1999,31,21.6,,34.9,,0.0,,0.0,0.0,,0.0,,4.1
Santiam Jct.,2000,01,4.6,20.7,20.1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2000,02,5.7,20.0,20.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Santiam Jct.,2000,03,6.4,19.7,20.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Santiam Jct.,2000,04,7.0,19.4,20.3,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Santiam Jct.,2000,05,8.1,19.5,20.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Santiam Jct.,2000,06,8.1,19.5,20.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
Santiam Jct.,2000,07,8.4,19.3,20.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Santiam Jct.,2000,08,8.5,18.9,19.9,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Santiam Jct.,2000,09,8.7,18.9,20.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.6
Santiam Jct.,2000,10,10.0,18.5,20.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6
Santiam Jct.,2000,11,13.0,18.4,20.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.7
Santiam Jct.,2000,12,14.2,18.6,20.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3
Santiam Jct.,2000,13,15.4,18.6,20.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5
Santiam Jct.,2000,14,17.4,18.8,20.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.7
Santiam Jct.,2000,15,17.7,18.9,19.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.9
Santiam Jct.,2000,16,17.9,19.4,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.8
Santiam Jct.,2000,17,18.1,19.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.4
Santiam Jct.,2000,18,18.2,19.3,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.4
Santiam Jct.,2000,19,18.2,19.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.6
Santiam Jct.,2000,20,18.4,19.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.6
Santiam Jct.,2000,21,18.7,19.4,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.8
Santiam Jct.,2000,22,18.8,19.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.2
Santiam Jct.,2000,23,19.0,19.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9
Santiam Jct.,2000,24,19.5,19.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.0
Santiam Jct.,2000,25,20.2,19.3,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,6.9
Santiam Jct.,2000,26,20.1,19.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.0
Santiam Jct.,2000,27,20.2,20.1,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.9
Santiam Jct.,2000,28,20.3,19.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.9
Santiam Jct.,2000,29,20.3,20.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.9
Santiam Jct.,2000,30,20.2,,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8
Santiam Jct.,2000,31,20.1,,15.5,,0.0,,0.0,0.0,,0.0,,6.7
Santiam Jct.,2001,01,6.6,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
Santiam Jct.,2001,02,6.5,8.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Santiam Jct.,2001,03,6.5,7.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Santiam Jct.,2001,04,6.4,7.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3
Santiam Jct.,2001,05,6.4,7.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Santiam Jct.,2001,06,6.3,7.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
Santiam Jct.,2001,07,6.1,7.6,4.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
Santiam Jct.,2001,08,6.0,7.4,3.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
Santiam Jct.,2001,09,5.9,7.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
Santiam Jct.,2001,10,5.9,7.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
Santiam Jct.,2001,11,5.9,8.1,2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
Santiam Jct.,2001,12,5.7,7.9,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
Santiam Jct.,2001,13,5.9,8.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
Santiam Jct.,2001,14,6.6,8.4,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3
Santiam Jct.,2001,15,7.1,8.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2
Santiam Jct.,2001,16,7.1,8.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7
Santiam Jct.,2001,17,7.0,8.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Santiam Jct.,2001,18,7.2,8.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
Santiam Jct.,2001,19,7.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
Santiam Jct.,2001,20,6.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
Santiam Jct.,2001,21,6.9,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
Santiam Jct.,2001,22,6.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6
Santiam Jct.,2001,23,6.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14.6
Santiam Jct.,2001,24,6.7,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.6
Santiam Jct.,2001,25,6.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,14.3
Santiam Jct.,2001,26,6.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.3
Santiam Jct.,2001,27,6.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.3
Santiam Jct.,2001,28,6.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.8
Santiam Jct.,2001,29,6.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,14.9
Santiam Jct.,2001,30,7.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,14.9
Santiam Jct.,2001,31,7.7,,0.0,,0.0,,0.0,0.0,,0.0,,15.0
Santiam Jct.,2002,01,15.0,21.8,21.9,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,02,15.3,22.3,21.3,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,03,14.6,22.4,21.2,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,04,14.6,22.3,21.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,05,14.4,23.0,20.5,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,06,14.8,23.1,20.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiam Jct.,2002,07,14.4,23.7,21.3,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Santiam Jct.,2002,08,14.0,24.5,20.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Santiam Jct.,2002,09,13.1,25.2,20.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Santiam Jct.,2002,10,12.8,25.7,20.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
Santiam Jct.,2002,11,12.6,25.8,20.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9
Santiam Jct.,2002,12,12.5,25.9,22.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.6
Santiam Jct.,2002,13,12.9,26.2,22.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4
Santiam Jct.,2002,14,12.9,25.5,22.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1
Santiam Jct.,2002,15,12.6,25.5,22.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
